 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11	Profile_Slice_12	Profile_Slice_13
247	487.819	465.562	463.436	462.775	473.143	491.441	484.962	479.733	489.404	488.129	487.754	487.887	481.816
248	491.516	470.096	467.746	469.939	470.426	473.349	488.492	473.302	490.815	484.224	490.152	480.591	484.468
249	494.778	472.938	468.730	470.148	467.471	477.432	478.613	485.363	486.103	488.487	493.434	481.389	480.092
250	475.374	471.605	466.967	463.525	473.808	488.123	480.931	478.400	481.458	494.310	483.414	488.253	473.562
251	480.689	469.356	469.756	458.509	460.995	479.339	483.933	478.377	475.244	492.880	477.289	483.194	476.256
252	488.891	471.803	463.166	466.022	477.664	477.989	483.265	488.460	481.295	484.910	477.132	483.527	480.372
253	491.344	469.720	467.197	457.116	469.523	482.526	481.957	478.842	485.751	484.250	475.373	483.678	474.182
254	485.999	474.570	467.842	465.025	477.421	487.092	477.337	481.104	495.338	484.953	484.007	493.141	474.328
255	482.324	472.403	462.946	464.044	467.543	476.910	479.803	479.457	483.668	487.837	492.294	478.251	474.396
256	487.547	473.371	466.135	462.201	473.081	485.643	476.090	484.428	484.612	491.023	488.057	475.996	474.381
257	482.825	473.585	464.577	461.726	473.408	476.644	481.371	483.089	480.368	491.856	475.580	474.922	484.926
258	488.841	459.829	486.588	469.666	482.616	485.156	480.246	473.011	490.025	480.985	479.038	479.097	483.010
259	484.344	460.762	458.043	479.343	473.227	491.521	478.087	472.905	495.347	493.571	492.510	490.242	483.358
260	498.734	470.366	466.193	454.206	472.654	478.597	476.069	488.344	492.324	475.355	483.865	485.239	486.743
261	490.473	466.356	471.895	462.531	478.052	476.942	467.240	477.619	488.434	475.508	477.534	487.816	477.946
262	481.410	480.182	457.598	459.407	477.456	478.438	481.065	481.818	482.237	489.593	474.911	486.323	479.802
263	484.165	469.871	457.876	470.398	471.705	480.005	475.509	479.963	480.913	480.967	486.123	485.551	481.302
264	491.310	465.057	463.336	459.754	475.742	480.237	474.997	488.692	485.701	468.685	478.381	481.570	476.133
265	485.357	461.040	467.848	462.956	475.114	481.674	478.468	479.058	481.518	479.190	484.121	485.940	476.788
266	480.763	472.561	455.411	465.944	470.403	476.663	475.165	467.273	479.227	492.528	484.044	472.263	484.624
267	486.275	468.980	449.557	461.390	469.281	476.976	473.958	475.632	475.380	494.312	485.679	466.738	484.255
268	484.122	476.630	451.935	460.092	471.830	476.849	473.961	468.922	482.543	493.778	490.158	484.785	474.726
269	485.328	465.816	471.330	461.645	463.426	483.964	481.866	473.382	475.440	481.258	479.816	484.137	477.556
270	475.696	459.699	464.397	458.720	465.333	490.157	481.215	473.707	467.434	479.531	477.346	488.458	485.086
271	481.516	468.749	456.930	459.652	462.051	481.299	477.458	481.012	484.445	482.339	480.838	480.884	479.165
272	483.992	478.781	464.112	462.564	466.089	482.995	478.210	485.289	482.680	475.263	487.847	478.990	477.427
273	477.179	476.522	459.719	461.612	463.259	475.773	474.329	475.334	464.701	482.092	475.338	484.180	477.959
274	490.633	472.449	462.194	472.963	470.059	477.104	476.811	474.175	474.836	495.805	474.473	479.952	471.805
275	484.611	461.115	455.827	461.865	463.713	474.916	477.991	480.683	484.966	490.367	475.617	480.673	474.962
276	481.448	458.826	460.170	469.044	472.667	480.565	480.953	456.780	481.091	481.391	487.816	478.898	481.557
277	480.364	475.126	462.275	465.030	476.523	476.534	478.124	468.260	478.155	486.448	488.274	479.773	484.614
278	482.476	478.598	467.391	460.890	474.412	474.032	474.617	477.681	477.853	486.062	486.483	479.369	474.952
279	489.577	463.716	471.147	472.119	470.240	478.204	481.426	476.697	485.925	484.505	483.760	482.473	478.566
280	483.541	472.952	459.468	458.016	480.851	478.538	471.843	485.896	484.436	494.515	484.310	483.607	472.889
281	480.138	466.021	449.347	460.821	468.961	483.171	469.939	471.507	480.813	486.871	486.397	472.308	469.557
282	478.143	468.486	457.326	457.898	477.220	479.269	474.450	474.987	488.432	485.904	479.090	476.209	474.917
283	496.591	465.509	464.199	454.214	459.261	476.993	481.224	475.500	478.712	487.813	483.248	480.560	482.264
284	492.598	465.546	467.347	449.329	466.236	470.650	483.626	467.906	484.053	480.177	475.447	476.529	472.003
285	494.329	473.493	459.053	460.902	472.840	471.908	477.224	475.546	482.222	483.467	488.221	484.029	469.473
286	484.089	466.006	458.531	464.331	477.114	475.480	486.550	479.625	484.912	481.795	472.675	478.491	486.671
287	480.026	471.735	459.776	456.938	468.905	480.835	472.969	482.070	484.597	478.327	471.899	470.813	479.126
288	492.706	469.172	463.712	458.950	465.187	471.571	472.022	476.031	478.681	477.753	466.092	474.167	475.320
289	484.773	462.685	460.826	463.286	467.026	468.036	470.347	474.596	474.417	478.476	471.187	473.733	471.269
290	490.345	466.976	451.756	456.207	459.725	466.204	472.254	476.789	480.014	477.353	470.037	478.514	480.910
291	477.364	468.664	461.552	459.770	469.760	476.375	478.668	470.375	464.885	483.365	487.236	489.564	479.914
292	478.337	461.027	461.313	465.385	473.541	480.177	483.224	468.355	472.181	477.401	479.702	476.742	468.724
293	480.433	460.195	466.999	461.810	470.810	476.884	475.251	478.127	473.594	483.060	478.886	472.385	463.764
294	489.727	474.716	465.585	454.692	472.600	474.422	477.612	478.988	474.645	480.105	480.644	482.117	470.169
295	486.063	471.469	458.927	461.888	478.987	469.023	475.643	482.872	492.699	481.286	466.514	477.118	470.664
296	495.092	476.187	465.073	459.437	475.685	471.862	478.685	481.621	492.347	480.808	471.630	482.594	464.743
297	490.846	468.605	459.701	456.494	472.833	469.767	467.054	475.854	486.753	490.075	489.572	485.484	474.712
298	471.546	466.257	462.595	461.223	475.854	467.370	470.899	464.877	476.405	486.402	483.155	472.500	471.637
299	469.248	473.601	455.698	465.029	475.547	466.431	474.699	472.241	469.725	489.903	484.275	472.654	467.738
300	467.643	461.520	456.237	461.853	467.431	480.997	469.022	468.548	471.961	482.582	477.064	476.096	474.746
301	481.496	483.466	463.107	456.749	469.380	477.015	481.133	476.632	475.468	488.530	476.763	479.510	468.860
302	483.195	471.835	459.885	464.238	465.091	473.045	464.458	480.570	483.015	486.956	483.529	483.492	471.476
303	482.653	462.390	465.692	447.465	477.666	480.665	462.146	471.615	477.482	479.707	476.342	478.873	478.175
304	478.605	471.760	462.922	461.416	475.064	482.861	472.865	471.951	468.495	476.583	471.058	472.225	467.538
